"REF_DATE","GEO","DGUID","Type of structure","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3822816","148.3.1","850","","","","0"
"2017","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3822816","148.3.1","839","","","","0"
"2018","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3822816","148.3.1","862","","","","0"
"2019","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3822816","148.3.1","877","","","","0"
"2009","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822950","148.3.2","842","","","","0"
"2010","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822950","148.3.2","844","","","","0"
"2011","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822950","148.3.2","857","","","","0"
"2012","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822950","148.3.2","882","","","","0"
"2013","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822950","148.3.2","934","","","","0"
"2014","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822950","148.3.2","1001","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822950","148.3.2","1029","","","","0"
"2016","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822950","148.3.2","1000","","","","0"
"2017","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822950","148.3.2","990","","","","0"
"2018","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822950","148.3.2","1017","","","","0"
"2019","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822950","148.3.2","1028","","","","0"
"2009","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823084","148.3.3","1016","","","","0"
"2010","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823084","148.3.3","1020","","","","0"
"2011","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823084","148.3.3","1037","","","","0"
"2012","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823084","148.3.3","1074","","","","0"
"2013","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823084","148.3.3","1144","","","","0"
"2014","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823084","148.3.3","1230","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823084","148.3.3","1261","","","","0"
"2016","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823084","148.3.3","1232","","","","0"
"2017","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823084","148.3.3","1216","","","","0"
"2018","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823084","148.3.3","1246","","","","0"
"2019","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823084","148.3.3","1258","","","","0"
"2009","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823218","148.3.4","1139","","","","0"
"2010","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823218","148.3.4","1167","","","","0"
"2011","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823218","148.3.4","1183","","","","0"
"2012","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823218","148.3.4","1212","","","","0"
"2013","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823218","148.3.4","1288","","","","0"
"2014","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823218","148.3.4","1383","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823218","148.3.4","1401","","","","0"
"2016","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823218","148.3.4","1388","","","","0"
"2017","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823218","148.3.4","1375","","","","0"
"2018","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823218","148.3.4","1385","","","","0"
"2019","Edmonton, Alberta","2011S0503835","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823218","148.3.4","1396","","","","0"
"2009","Edmonton, Alberta","2011S0503835","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823352","148.2.1","733","","","","0"
"2010","Edmonton, Alberta","2011S0503835","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823352","148.2.1","796","","","","0"
"2011","Edmonton, Alberta","2011S0503835","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823352","148.2.1","791","","","","0"
"2012","Edmonton, Alberta","2011S0503835","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823352","148.2.1","812","","","","0"
"2013","Edmonton, Alberta","2011S0503835","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823352","148.2.1","","F","","","0"
"2014","Edmonton, Alberta","2011S0503835","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823352","148.2.1","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823352","148.2.1","","F","","","0"
"2016","Edmonton, Alberta","2011S0503835","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823352","148.2.1","848","","","","0"
"2017","Edmonton, Alberta","2011S0503835","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823352","148.2.1","","F","","","0"
"2018","Edmonton, Alberta","2011S0503835","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823352","148.2.1","813","","","","0"
"2019","Edmonton, Alberta","2011S0503835","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823352","148.2.1","838","","","","0"
"2009","Edmonton, Alberta","2011S0503835","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823486","148.2.2","878","","","","0"
"2010","Edmonton, Alberta","2011S0503835","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823486","148.2.2","879","","","","0"
"2011","Edmonton, Alberta","2011S0503835","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823486","148.2.2","844","","","","0"
"2012","Edmonton, Alberta","2011S0503835","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823486","148.2.2","883","","","","0"
"2013","Edmonton, Alberta","2011S0503835","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823486","148.2.2","915","","","","0"
"2014","Edmonton, Alberta","2011S0503835","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823486","148.2.2","990","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823486","148.2.2","982","","","","0"
"2016","Edmonton, Alberta","2011S0503835","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823486","148.2.2","1028","","","","0"
"2017","Edmonton, Alberta","2011S0503835","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823486","148.2.2","1114","","","","0"
"2018","Edmonton, Alberta","2011S0503835","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823486","148.2.2","1011","","","","0"
"2019","Edmonton, Alberta","2011S0503835","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823486","148.2.2","986","","","","0"
"2009","Edmonton, Alberta","2011S0503835","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823620","148.2.3","1020","","","","0"
"2010","Edmonton, Alberta","2011S0503835","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823620","148.2.3","1065","","","","0"
