"REF_DATE","GEO","DGUID","Building type","Construction type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-01","Vancouver, British Columbia","2016S0503933","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542663","6.3.1","110.6","","","","1"
"2017-01","Vancouver, British Columbia","2016S0503933","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542666","6.3.2","91.5","E","","","1"
"2017-04","Vancouver, British Columbia","2016S0503933","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542666","6.3.2","95.3","E","","","1"
"2017-07","Vancouver, British Columbia","2016S0503933","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542666","6.3.2","104.1","E","","","1"
"2017-10","Vancouver, British Columbia","2016S0503933","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542666","6.3.2","109.2","E","","","1"
"2018-01","Vancouver, British Columbia","2016S0503933","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542666","6.3.2","103.8","E","","","1"
"2018-04","Vancouver, British Columbia","2016S0503933","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542666","6.3.2","101.8","E","","","1"
"2018-07","Vancouver, British Columbia","2016S0503933","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542666","6.3.2","104.7","E","","","1"
"2018-10","Vancouver, British Columbia","2016S0503933","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542666","6.3.2","106.1","E","","","1"
"2019-01","Vancouver, British Columbia","2016S0503933","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542666","6.3.2","109.0","E","","","1"
"2019-04","Vancouver, British Columbia","2016S0503933","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542666","6.3.2","107.3","","","","1"
"2019-07","Vancouver, British Columbia","2016S0503933","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542666","6.3.2","105.1","","","","1"
"2019-10","Vancouver, British Columbia","2016S0503933","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542666","6.3.2","104.4","","","","1"
"2020-01","Vancouver, British Columbia","2016S0503933","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542666","6.3.2","108.2","","","","1"
"2017-01","Vancouver, British Columbia","2016S0503933","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542669","6.3.3","91.7","","","","1"
"2017-04","Vancouver, British Columbia","2016S0503933","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542669","6.3.3","97.6","","","","1"
"2017-07","Vancouver, British Columbia","2016S0503933","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542669","6.3.3","102.7","","","","1"
"2017-10","Vancouver, British Columbia","2016S0503933","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542669","6.3.3","107.9","","","","1"
"2018-01","Vancouver, British Columbia","2016S0503933","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542669","6.3.3","113.1","","","","1"
"2018-04","Vancouver, British Columbia","2016S0503933","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542669","6.3.3","116.4","","","","1"
"2018-07","Vancouver, British Columbia","2016S0503933","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542669","6.3.3","115.8","","","","1"
"2018-10","Vancouver, British Columbia","2016S0503933","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542669","6.3.3","112.5","","","","1"
"2019-01","Vancouver, British Columbia","2016S0503933","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542669","6.3.3","113.5","","","","1"
"2019-04","Vancouver, British Columbia","2016S0503933","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542669","6.3.3","111.4","","","","1"
"2019-07","Vancouver, British Columbia","2016S0503933","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542669","6.3.3","109.0","","","","1"
"2019-10","Vancouver, British Columbia","2016S0503933","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542669","6.3.3","110.0","","","","1"
"2020-01","Vancouver, British Columbia","2016S0503933","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542669","6.3.3","111.9","","","","1"
"2017-01","Victoria, British Columbia","2016S0503935","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542670","7.1.1","95.1","","","","1"
"2017-04","Victoria, British Columbia","2016S0503935","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542670","7.1.1","100.2","","","","1"
"2017-07","Victoria, British Columbia","2016S0503935","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542670","7.1.1","102.5","","","","1"
"2017-10","Victoria, British Columbia","2016S0503935","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542670","7.1.1","102.1","","","","1"
"2018-01","Victoria, British Columbia","2016S0503935","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542670","7.1.1","104.7","","","","1"
"2018-04","Victoria, British Columbia","2016S0503935","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542670","7.1.1","107.8","","","","1"
"2018-07","Victoria, British Columbia","2016S0503935","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542670","7.1.1","107.5","","","","1"
"2018-10","Victoria, British Columbia","2016S0503935","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542670","7.1.1","108.2","","","","1"
"2019-01","Victoria, British Columbia","2016S0503935","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542670","7.1.1","106.3","","","","1"
"2019-04","Victoria, British Columbia","2016S0503935","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542670","7.1.1","109.4","","","","1"
"2019-07","Victoria, British Columbia","2016S0503935","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542670","7.1.1","108.6","","","","1"
"2019-10","Victoria, British Columbia","2016S0503935","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542670","7.1.1","111.0","","","","1"
"2020-01","Victoria, British Columbia","2016S0503935","Total, building type","Total, construction type","Index, 2017=100","373","units","0","v1073542670","7.1.1","110.9","","","","1"
"2017-01","Victoria, British Columbia","2016S0503935","Total, building type","New build","Index, 2017=100","373","units","0","v1073542673","7.1.2","98.5","","","","1"
"2017-04","Victoria, British Columbia","2016S0503935","Total, building type","New build","Index, 2017=100","373","units","0","v1073542673","7.1.2","99.1","","","","1"
"2017-07","Victoria, British Columbia","2016S0503935","Total, building type","New build","Index, 2017=100","373","units","0","v1073542673","7.1.2","100.9","","","","1"
"2017-10","Victoria, British Columbia","2016S0503935","Total, building type","New build","Index, 2017=100","373","units","0","v1073542673","7.1.2","101.5","","","","1"
"2018-01","Victoria, British Columbia","2016S0503935","Total, building type","New build","Index, 2017=100","373","units","0","v1073542673","7.1.2","102.1","","","","1"
"2018-04","Victoria, British Columbia","2016S0503935","Total, building type","New build","Index, 2017=100","373","units","0","v1073542673","7.1.2","103.6","","","","1"
"2018-07","Victoria, British Columbia","2016S0503935","Total, building type","New build","Index, 2017=100","373","units","0","v1073542673","7.1.2","105.6","","","","1"
"2018-10","Victoria, British Columbia","2016S0503935","Total, building type","New build","Index, 2017=100","373","units","0","v1073542673","7.1.2","107.1","","","","1"
"2019-01","Victoria, British Columbia","2016S0503935","Total, building type","New build","Index, 2017=100","373","units","0","v1073542673","7.1.2","107.2","","","","1"
"2019-04","Victoria, British Columbia","2016S0503935","Total, building type","New build","Index, 2017=100","373","units","0","v1073542673","7.1.2","109.6","","","","1"
"2019-07","Victoria, British Columbia","2016S0503935","Total, building type","New build","Index, 2017=100","373","units","0","v1073542673","7.1.2","109.2","","","","1"
"2019-10","Victoria, British Columbia","2016S0503935","Total, building type","New build","Index, 2017=100","373","units","0","v1073542673","7.1.2","111.9","","","","1"
"2020-01","Victoria, British Columbia","2016S0503935","Total, building type","New build","Index, 2017=100","373","units","0","v1073542673","7.1.2","112.5","","","","1"
"2017-01","Victoria, British Columbia","2016S0503935","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542676","7.1.3","94.2","","","","1"
"2017-04","Victoria, British Columbia","2016S0503935","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542676","7.1.3","100.5","","","","1"
"2017-07","Victoria, British Columbia","2016S0503935","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542676","7.1.3","103.0","","","","1"
"2017-10","Victoria, British Columbia","2016S0503935","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542676","7.1.3","102.3","","","","1"
"2018-01","Victoria, British Columbia","2016S0503935","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542676","7.1.3","105.6","","","","1"
"2018-04","Victoria, British Columbia","2016S0503935","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542676","7.1.3","109.1","","","","1"
"2018-07","Victoria, British Columbia","2016S0503935","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542676","7.1.3","108.1","","","","1"
"2018-10","Victoria, British Columbia","2016S0503935","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542676","7.1.3","108.5","","","","1"
"2019-01","Victoria, British Columbia","2016S0503935","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542676","7.1.3","105.9","","","","1"
"2019-04","Victoria, British Columbia","2016S0503935","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542676","7.1.3","109.3","","","","1"
"2019-07","Victoria, British Columbia","2016S0503935","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542676","7.1.3","108.2","","","","1"
"2019-10","Victoria, British Columbia","2016S0503935","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542676","7.1.3","110.5","","","","1"
"2020-01","Victoria, British Columbia","2016S0503935","Total, building type","Resale","Index, 2017=100","373","units","0","v1073542676","7.1.3","110.2","","","","1"
"2017-01","Victoria, British Columbia","2016S0503935","House","Total, construction type","Index, 2017=100","373","units","0","v1073542671","7.2.1","95.3","","","","1"
"2017-04","Victoria, British Columbia","2016S0503935","House","Total, construction type","Index, 2017=100","373","units","0","v1073542671","7.2.1","100.9","","","","1"
"2017-07","Victoria, British Columbia","2016S0503935","House","Total, construction type","Index, 2017=100","373","units","0","v1073542671","7.2.1","102.4","","","","1"
"2017-10","Victoria, British Columbia","2016S0503935","House","Total, construction type","Index, 2017=100","373","units","0","v1073542671","7.2.1","101.3","","","","1"
"2018-01","Victoria, British Columbia","2016S0503935","House","Total, construction type","Index, 2017=100","373","units","0","v1073542671","7.2.1","104.3","","","","1"
"2018-04","Victoria, British Columbia","2016S0503935","House","Total, construction type","Index, 2017=100","373","units","0","v1073542671","7.2.1","106.9","","","","1"
"2018-07","Victoria, British Columbia","2016S0503935","House","Total, construction type","Index, 2017=100","373","units","0","v1073542671","7.2.1","105.6","","","","1"
"2018-10","Victoria, British Columbia","2016S0503935","House","Total, construction type","Index, 2017=100","373","units","0","v1073542671","7.2.1","106.7","","","","1"
"2019-01","Victoria, British Columbia","2016S0503935","House","Total, construction type","Index, 2017=100","373","units","0","v1073542671","7.2.1","104.6","","","","1"
"2019-04","Victoria, British Columbia","2016S0503935","House","Total, construction type","Index, 2017=100","373","units","0","v1073542671","7.2.1","106.3","","","","1"
"2019-07","Victoria, British Columbia","2016S0503935","House","Total, construction type","Index, 2017=100","373","units","0","v1073542671","7.2.1","105.2","","","","1"
"2019-10","Victoria, British Columbia","2016S0503935","House","Total, construction type","Index, 2017=100","373","units","0","v1073542671","7.2.1","107.4","","","","1"
"2020-01","Victoria, British Columbia","2016S0503935","House","Total, construction type","Index, 2017=100","373","units","0","v1073542671","7.2.1","107.3","","","","1"
"2017-01","Victoria, British Columbia","2016S0503935","House","New build","Index, 2017=100","373","units","0","v1073542674","7.2.2","99.7","","","","1"
"2017-04","Victoria, British Columbia","2016S0503935","House","New build","Index, 2017=100","373","units","0","v1073542674","7.2.2","100.0","","","","1"
"2017-07","Victoria, British Columbia","2016S0503935","House","New build","Index, 2017=100","373","units","0","v1073542674","7.2.2","100.0","","","","1"
"2017-10","Victoria, British Columbia","2016S0503935","House","New build","Index, 2017=100","373","units","0","v1073542674","7.2.2","100.2","","","","1"
"2018-01","Victoria, British Columbia","2016S0503935","House","New build","Index, 2017=100","373","units","0","v1073542674","7.2.2","100.6","","","","1"
"2018-04","Victoria, British Columbia","2016S0503935","House","New build","Index, 2017=100","373","units","0","v1073542674","7.2.2","101.4","","","","1"
"2018-07","Victoria, British Columbia","2016S0503935","House","New build","Index, 2017=100","373","units","0","v1073542674","7.2.2","101.4","","","","1"
"2018-10","Victoria, British Columbia","2016S0503935","House","New build","Index, 2017=100","373","units","0","v1073542674","7.2.2","101.2","","","","1"
"2019-01","Victoria, British Columbia","2016S0503935","House","New build","Index, 2017=100","373","units","0","v1073542674","7.2.2","101.2","","","","1"
"2019-04","Victoria, British Columbia","2016S0503935","House","New build","Index, 2017=100","373","units","0","v1073542674","7.2.2","100.0","","","","1"
"2019-07","Victoria, British Columbia","2016S0503935","House","New build","Index, 2017=100","373","units","0","v1073542674","7.2.2","99.8","","","","1"
"2019-10","Victoria, British Columbia","2016S0503935","House","New build","Index, 2017=100","373","units","0","v1073542674","7.2.2","100.2","","","","1"
"2020-01","Victoria, British Columbia","2016S0503935","House","New build","Index, 2017=100","373","units","0","v1073542674","7.2.2","101.0","","","","1"
"2017-01","Victoria, British Columbia","2016S0503935","House","Resale","Index, 2017=100","373","units","0","v1073542677","7.2.3","94.3","","","","1"
"2017-04","Victoria, British Columbia","2016S0503935","House","Resale","Index, 2017=100","373","units","0","v1073542677","7.2.3","101.1","","","","1"
"2017-07","Victoria, British Columbia","2016S0503935","House","Resale","Index, 2017=100","373","units","0","v1073542677","7.2.3","103.0","","","","1"
"2017-10","Victoria, British Columbia","2016S0503935","House","Resale","Index, 2017=100","373","units","0","v1073542677","7.2.3","101.6","","","","1"
"2018-01","Victoria, British Columbia","2016S0503935","House","Resale","Index, 2017=100","373","units","0","v1073542677","7.2.3","105.3","","","","1"
"2018-04","Victoria, British Columbia","2016S0503935","House","Resale","Index, 2017=100","373","units","0","v1073542677","7.2.3","108.5","","","","1"
"2018-07","Victoria, British Columbia","2016S0503935","House","Resale","Index, 2017=100","373","units","0","v1073542677","7.2.3","106.8","","","","1"
"2018-10","Victoria, British Columbia","2016S0503935","House","Resale","Index, 2017=100","373","units","0","v1073542677","7.2.3","108.2","","","","1"
"2019-01","Victoria, British Columbia","2016S0503935","House","Resale","Index, 2017=100","373","units","0","v1073542677","7.2.3","105.4","","","","1"
"2019-04","Victoria, British Columbia","2016S0503935","House","Resale","Index, 2017=100","373","units","0","v1073542677","7.2.3","108.1","","","","1"
"2019-07","Victoria, British Columbia","2016S0503935","House","Resale","Index, 2017=100","373","units","0","v1073542677","7.2.3","106.8","","","","1"
"2019-10","Victoria, British Columbia","2016S0503935","House","Resale","Index, 2017=100","373","units","0","v1073542677","7.2.3","109.6","","","","1"
"2020-01","Victoria, British Columbia","2016S0503935","House","Resale","Index, 2017=100","373","units","0","v1073542677","7.2.3","109.1","","","","1"
"2017-01","Victoria, British Columbia","2016S0503935","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542672","7.3.1","94.5","","","","1"
"2017-04","Victoria, British Columbia","2016S0503935","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542672","7.3.1","98.0","","","","1"
"2017-07","Victoria, British Columbia","2016S0503935","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542672","7.3.1","102.8","","","","1"
"2017-10","Victoria, British Columbia","2016S0503935","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542672","7.3.1","104.7","","","","1"
"2018-01","Victoria, British Columbia","2016S0503935","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542672","7.3.1","106.0","","","","1"
"2018-04","Victoria, British Columbia","2016S0503935","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542672","7.3.1","110.4","","","","1"
"2018-07","Victoria, British Columbia","2016S0503935","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542672","7.3.1","113.0","","","","1"
"2018-10","Victoria, British Columbia","2016S0503935","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542672","7.3.1","112.7","","","","1"
"2019-01","Victoria, British Columbia","2016S0503935","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542672","7.3.1","111.4","","","","1"
"2019-04","Victoria, British Columbia","2016S0503935","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542672","7.3.1","118.4","","","","1"
"2019-07","Victoria, British Columbia","2016S0503935","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542672","7.3.1","117.9","","","","1"
"2019-10","Victoria, British Columbia","2016S0503935","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542672","7.3.1","120.9","","","","1"
"2020-01","Victoria, British Columbia","2016S0503935","Condominium apartment","Total, construction type","Index, 2017=100","373","units","0","v1073542672","7.3.1","121.0","","","","1"
"2017-01","Victoria, British Columbia","2016S0503935","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542675","7.3.2","96.1","E","","","1"
"2017-04","Victoria, British Columbia","2016S0503935","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542675","7.3.2","97.4","E","","","1"
"2017-07","Victoria, British Columbia","2016S0503935","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542675","7.3.2","102.5","E","","","1"
"2017-10","Victoria, British Columbia","2016S0503935","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542675","7.3.2","103.9","E","","","1"
"2018-01","Victoria, British Columbia","2016S0503935","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542675","7.3.2","104.8","E","","","1"
"2018-04","Victoria, British Columbia","2016S0503935","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542675","7.3.2","107.9","E","","","1"
"2018-07","Victoria, British Columbia","2016S0503935","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542675","7.3.2","113.9","E","","","1"
"2018-10","Victoria, British Columbia","2016S0503935","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542675","7.3.2","118.6","E","","","1"
"2019-01","Victoria, British Columbia","2016S0503935","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542675","7.3.2","119.3","E","","","1"
"2019-04","Victoria, British Columbia","2016S0503935","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542675","7.3.2","129.0","E","","","1"
"2019-07","Victoria, British Columbia","2016S0503935","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542675","7.3.2","128.2","E","","","1"
"2019-10","Victoria, British Columbia","2016S0503935","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542675","7.3.2","135.7","E","","","1"
"2020-01","Victoria, British Columbia","2016S0503935","Condominium apartment","New build","Index, 2017=100","373","units","0","v1073542675","7.3.2","135.8","E","","","1"
"2017-01","Victoria, British Columbia","2016S0503935","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542678","7.3.3","93.8","","","","1"
"2017-04","Victoria, British Columbia","2016S0503935","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542678","7.3.3","98.3","","","","1"
"2017-07","Victoria, British Columbia","2016S0503935","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542678","7.3.3","102.9","","","","1"
"2017-10","Victoria, British Columbia","2016S0503935","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542678","7.3.3","105.0","","","","1"
"2018-01","Victoria, British Columbia","2016S0503935","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542678","7.3.3","106.6","","","","1"
"2018-04","Victoria, British Columbia","2016S0503935","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542678","7.3.3","111.6","","","","1"
"2018-07","Victoria, British Columbia","2016S0503935","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542678","7.3.3","112.5","","","","1"
"2018-10","Victoria, British Columbia","2016S0503935","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542678","7.3.3","109.9","","","","1"
"2019-01","Victoria, British Columbia","2016S0503935","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542678","7.3.3","107.5","","","","1"
"2019-04","Victoria, British Columbia","2016S0503935","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542678","7.3.3","113.1","","","","1"
"2019-07","Victoria, British Columbia","2016S0503935","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542678","7.3.3","112.7","","","","1"
"2019-10","Victoria, British Columbia","2016S0503935","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542678","7.3.3","113.5","","","","1"
"2020-01","Victoria, British Columbia","2016S0503935","Condominium apartment","Resale","Index, 2017=100","373","units","0","v1073542678","7.3.3","113.6","","","","1"


